28858,10,26
Unknown,POP3,HTTP,MySQL,POPS,BitTorrent,IMAPS,Steam,ICMP,RDP,SSL,SSH,Facebook,Twitter,Dropbox,Skype,Google,Apple,OpenVPN,Amazon,QUIC,Starcraft,Teredo,Office365,Cloudflare,MS_OneDrive,
source_ip,source_port,dest_ip,dest_port,IP4_proto,f_dur,delta_bytes,avg_ia,min_ia,max_ia,avg_len,min_len,max_len,pkt_vel,byte_vel,application,app_num
147.232.181.0,1194,178.40.7.191,11096,UDP,136603.000000,1392,13660.300000,34.000000,67817.000000,139,64,168,73.204834,10190.112955,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11352,UDP,135187.000000,1392,13518.700000,5.000000,66710.000000,139,64,168,73.971610,10296.848070,OpenVPN,18
147.232.181.0,1194,178.40.7.191,10842,UDP,2210050.000000,1304,221005.000000,26.000000,2075233.000000,130,64,168,4.524785,590.031900,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11097,UDP,1966172.000000,1204,196617.200000,30.000000,1801659.000000,120,60,168,5.086025,612.357413,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11353,UDP,2691873.000000,1404,269187.300000,24.000000,1384852.000000,140,64,168,3.714886,521.569925,OpenVPN,18
147.232.181.0,1194,178.40.7.191,10844,UDP,137677.000000,1392,13767.700000,6.000000,67819.000000,139,64,168,72.633773,10110.621237,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11098,UDP,136647.000000,1392,13664.700000,5.000000,67863.000000,139,64,168,73.181263,10186.831764,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11099,UDP,140002.000000,1392,14000.200000,28.000000,70309.000000,139,64,168,71.427551,9942.715104,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11354,UDP,135468.000000,1392,13546.800000,6.000000,67413.000000,139,64,168,73.818171,10275.489414,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11355,UDP,136499.000000,1392,13649.900000,4.000000,67584.000000,139,64,168,73.260610,10197.876908,OpenVPN,18
147.232.181.0,1194,178.40.7.191,10845,UDP,147554.000000,1392,14755.400000,28.000000,75343.000000,139,64,168,67.771799,9433.834393,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11100,UDP,135763.000000,1392,13576.300000,3.000000,67644.000000,139,64,168,73.657771,10253.161760,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11356,UDP,136743.000000,1392,13674.300000,27.000000,67705.000000,139,64,168,73.129886,10179.680130,OpenVPN,18
147.232.181.0,1194,178.40.7.191,10846,UDP,135849.000000,1392,13584.900000,19.000000,67505.000000,139,64,168,73.611142,10246.670936,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11101,UDP,136478.000000,1392,13647.800000,30.000000,67475.000000,139,64,168,73.271883,10199.446065,Amazon,19
147.232.181.0,1194,178.40.7.191,11357,UDP,137186.000000,1392,13718.600000,26.000000,68563.000000,139,64,168,72.893736,10146.807983,OpenVPN,18
147.232.181.0,1194,178.40.7.191,10847,UDP,138782.000000,1392,13878.200000,28.000000,66766.000000,139,64,168,72.055454,10030.119180,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11102,UDP,136918.000000,1392,13691.800000,4.000000,67752.000000,139,64,168,73.036416,10166.669101,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11358,UDP,1398397.000000,1392,139839.700000,5.000000,1262642.000000,139,64,168,7.151045,995.425476,OpenVPN,18
147.232.181.0,1194,178.40.7.191,10848,UDP,136573.000000,1392,13657.300000,27.000000,67496.000000,139,64,168,73.220915,10192.351343,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11103,UDP,138453.000000,1392,13845.300000,23.000000,67576.000000,139,64,168,72.226676,10053.953327,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11359,UDP,136472.000000,1392,13647.200000,26.000000,66722.000000,139,64,168,73.275104,10199.894484,OpenVPN,18
147.232.181.0,1194,178.40.7.191,10849,UDP,137613.000000,1392,13761.300000,28.000000,67490.000000,139,64,168,72.667553,10115.323407,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11104,UDP,137073.000000,1392,13707.300000,5.000000,67661.000000,139,64,168,72.953828,10155.172791,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11360,UDP,134861.000000,1392,13486.100000,13.000000,67095.000000,139,64,168,74.150422,10321.738679,OpenVPN,18
147.232.181.0,1194,178.40.7.191,10850,UDP,140306.000000,1392,14030.600000,10.000000,67586.000000,139,64,168,71.272789,9921.172295,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11105,UDP,138395.000000,1392,13839.500000,22.000000,66716.000000,139,64,168,72.256946,10058.166841,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11361,UDP,2694378.000000,1112,269437.800000,3.000000,1370443.000000,111,60,168,3.711432,412.711208,OpenVPN,18
147.232.181.0,1194,178.40.7.191,10851,UDP,139272.000000,1392,13927.200000,4.000000,70603.000000,139,64,168,71.801942,9994.830260,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11106,UDP,135752.000000,1392,13575.200000,26.000000,67597.000000,139,64,168,73.663740,10253.992575,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11362,UDP,135076.000000,1392,13507.600000,4.000000,66994.000000,139,64,168,74.032397,10305.309603,OpenVPN,18
147.232.181.0,1194,178.40.7.191,10852,UDP,136017.000000,1392,13601.700000,3.000000,67561.000000,139,64,168,73.520222,10234.014866,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11107,UDP,137659.000000,1392,13765.900000,25.000000,67703.000000,139,64,168,72.643271,10111.943280,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11363,UDP,136624.000000,1392,13662.400000,3.000000,67664.000000,139,64,168,73.193582,10188.546668,OpenVPN,18
147.232.181.0,1194,178.40.7.191,10853,UDP,135634.000000,1392,13563.400000,20.000000,67568.000000,139,64,168,73.727826,10262.913429,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11108,UDP,3025145.000000,1404,302514.500000,20.000000,1701271.000000,140,64,168,3.305627,464.109985,OpenVPN,18
147.232.181.0,1194,178.40.7.191,10854,UDP,136350.000000,1392,13635.000000,15.000000,66707.000000,139,64,168,73.340667,10209.020902,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11109,UDP,135798.000000,1392,13579.800000,3.000000,66945.000000,139,64,168,73.638787,10250.519153,Amazon,19
147.232.181.0,1194,178.40.7.191,10855,UDP,2292004.000000,1392,229200.400000,4.000000,2155987.000000,139,64,168,4.362994,607.328783,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11110,UDP,139474.000000,1392,13947.400000,29.000000,66752.000000,139,64,168,71.697951,9980.354761,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11366,UDP,137607.000000,1392,13760.700000,28.000000,67486.000000,139,64,168,72.670722,10115.764460,OpenVPN,18
147.232.181.0,1194,178.40.7.191,10856,UDP,142614.000000,1392,14261.400000,3.000000,75001.000000,139,64,168,70.119343,9760.612563,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11111,UDP,136663.000000,1392,13666.300000,5.000000,67592.000000,139,64,168,73.172695,10185.639127,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11367,UDP,1911950.000000,1204,191195.000000,23.000000,1736507.000000,120,60,168,5.230262,629.723581,OpenVPN,18
147.232.181.0,1194,178.40.7.191,10857,UDP,146456.000000,1392,14645.600000,6.000000,74971.000000,139,64,168,68.279893,9504.561097,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11112,UDP,136668.000000,1392,13666.800000,26.000000,68079.000000,139,64,168,73.170018,10185.266485,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11368,UDP,3786574.000000,1392,378657.400000,25.000000,1622008.000000,139,64,168,2.640910,367.614630,OpenVPN,18
147.232.181.0,1194,178.40.7.191,10858,UDP,137268.000000,1392,13726.800000,5.000000,67849.000000,139,64,168,72.850191,10140.746569,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11113,UDP,136918.000000,1392,13691.800000,30.000000,67590.000000,139,64,168,73.036416,10166.669101,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11369,UDP,138294.000000,1392,13829.400000,30.000000,68880.000000,139,64,168,72.309717,10065.512604,OpenVPN,18
147.232.181.0,1194,178.40.7.191,10859,UDP,3328193.000000,1404,332819.300000,3.000000,2100886.000000,140,64,168,3.004633,421.850536,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11114,UDP,2524764.000000,1204,252476.400000,25.000000,2360244.000000,120,60,168,3.960766,476.876255,OpenVPN,18
147.232.181.0,1194,178.40.7.191,10860,UDP,152682.000000,1392,15268.200000,5.000000,83212.000000,139,64,168,65.495605,9116.988250,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11115,UDP,136572.000000,1392,13657.200000,13.000000,67017.000000,139,64,168,73.221451,10192.425973,OpenVPN,18
147.232.181.0,1194,178.40.7.191,10861,UDP,136458.000000,1392,13645.800000,2.000000,67769.000000,139,64,168,73.282622,10200.940949,OpenVPN,18
147.232.181.0,1194,178.40.7.191,10862,UDP,145852.000000,1392,14585.200000,4.000000,76745.000000,139,64,168,68.562653,9543.921235,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11117,UDP,2101910.000000,1204,210191.000000,26.000000,1846337.000000,120,60,168,4.757578,572.812347,OpenVPN,18
147.232.181.0,1194,178.40.7.191,10863,UDP,2031802.000000,1204,203180.200000,13.000000,1866413.000000,120,60,168,4.921739,592.577426,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11118,UDP,2859249.000000,1300,285924.900000,12.000000,2161400.000000,130,64,168,3.497422,454.664844,OpenVPN,18
147.232.181.0,1194,178.40.7.191,10864,UDP,137549.000000,1392,13754.900000,3.000000,68995.000000,139,64,168,72.701365,10120.029953,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11119,UDP,136807.000000,1392,13680.700000,19.000000,66500.000000,139,64,168,73.095675,10174.917950,OpenVPN,18
147.232.181.0,1194,178.40.7.191,10865,UDP,135680.000000,1392,13568.000000,24.000000,67462.000000,139,64,168,73.702830,10259.433962,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11120,UDP,136614.000000,1392,13661.400000,21.000000,67501.000000,139,64,168,73.198940,10189.292459,OpenVPN,18
147.232.181.0,1194,178.40.7.191,10866,UDP,137541.000000,1392,13754.100000,2.000000,67726.000000,139,64,168,72.705593,10120.618579,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11121,UDP,135864.000000,1392,13586.400000,29.000000,67645.000000,139,64,168,73.603015,10245.539657,OpenVPN,18
147.232.181.0,1194,178.40.7.191,10867,UDP,141118.000000,1392,14111.800000,26.000000,66959.000000,139,64,168,70.862682,9864.085375,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11122,UDP,135965.000000,1392,13596.500000,3.000000,67799.000000,139,64,168,73.548340,10237.928879,OpenVPN,18
147.232.181.0,1194,178.40.7.191,10868,UDP,135621.000000,1392,13562.100000,30.000000,67519.000000,139,64,168,73.734894,10263.897184,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11123,UDP,138320.000000,1392,13832.000000,3.000000,69410.000000,139,64,168,72.296125,10063.620590,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11379,UDP,1902376.000000,1392,190237.600000,4.000000,1747643.000000,139,64,168,5.256584,731.716548,OpenVPN,18
147.232.181.0,1194,178.40.7.191,10869,UDP,136622.000000,1392,13662.200000,4.000000,67752.000000,139,64,168,73.194654,10188.695818,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11124,UDP,2517125.000000,1304,251712.500000,4.000000,2381473.000000,130,64,168,3.972786,518.051348,OpenVPN,18
147.232.181.0,1194,178.40.7.191,10870,UDP,3003611.000000,1112,300361.100000,16.000000,1692486.000000,111,60,168,3.329326,370.221044,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11125,UDP,4657554.000000,1404,465755.400000,24.000000,2386868.000000,140,64,168,2.147050,301.445780,OpenVPN,18
147.232.181.0,1194,178.40.7.191,10871,UDP,137661.000000,1392,13766.100000,23.000000,69001.000000,139,64,168,72.642215,10111.796369,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11126,UDP,136639.000000,1392,13663.900000,4.000000,67529.000000,139,64,168,73.185547,10187.428187,OpenVPN,18
147.232.181.0,1194,178.40.7.191,10872,UDP,135894.000000,1392,13589.400000,5.000000,67440.000000,139,64,168,73.586766,10243.277849,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11127,UDP,136735.000000,1392,13673.500000,26.000000,66401.000000,139,64,168,73.134165,10180.275716,OpenVPN,18
147.232.181.0,1194,178.40.7.191,10873,UDP,136585.000000,1392,13658.500000,7.000000,67442.000000,139,64,168,73.214482,10191.455870,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11128,UDP,138294.000000,1392,13829.400000,20.000000,69839.000000,139,64,168,72.309717,10065.512604,OpenVPN,18
147.232.181.0,1194,178.40.7.191,10874,UDP,138263.000000,1392,13826.300000,23.000000,69209.000000,139,64,168,72.325930,10067.769396,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11129,UDP,136713.000000,1392,13671.300000,8.000000,66986.000000,139,64,168,73.145933,10181.913936,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11385,UDP,138384.000000,1392,13838.400000,31.000000,66810.000000,139,64,168,72.262689,10058.966354,OpenVPN,18
147.232.181.0,1194,178.40.7.191,10875,UDP,3577758.000000,1300,357775.800000,5.000000,1473463.000000,130,64,168,2.795047,363.356046,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11130,UDP,134884.000000,1392,13488.400000,6.000000,66549.000000,139,64,168,74.137778,10319.978648,OpenVPN,18
147.232.181.0,1194,178.40.7.191,10876,UDP,1830601.000000,1204,183060.100000,2.000000,1666306.000000,120,60,168,5.462687,657.707496,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11131,UDP,136749.000000,1392,13674.900000,24.000000,67568.000000,139,64,168,73.126677,10179.233486,OpenVPN,18
147.232.181.0,1194,178.40.7.191,10877,UDP,137315.000000,1392,13731.500000,5.000000,67443.000000,139,64,168,72.825256,10137.275607,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11132,UDP,138357.000000,1392,13835.700000,25.000000,70267.000000,139,64,168,72.276791,10060.929335,OpenVPN,18
147.232.181.0,1194,178.40.7.191,10878,UDP,1850388.000000,1392,185038.800000,26.000000,1715629.000000,139,64,168,5.404272,752.274658,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11133,UDP,135161.000000,1392,13516.100000,29.000000,67587.000000,139,64,168,73.985839,10298.828804,OpenVPN,18
147.232.181.0,1194,178.40.7.191,10879,UDP,2990774.000000,1404,299077.400000,29.000000,1665144.000000,140,64,168,3.343616,469.443696,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11134,UDP,140110.000000,1392,14011.000000,24.000000,67354.000000,139,64,168,71.372493,9935.051031,OpenVPN,18
147.232.181.0,1194,178.40.7.191,10880,UDP,135516.000000,1392,13551.600000,26.000000,67403.000000,139,64,168,73.792025,10271.849818,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11135,UDP,136146.000000,1392,13614.600000,30.000000,67433.000000,139,64,168,73.450560,10224.318012,OpenVPN,18
147.232.181.0,1194,178.40.7.191,10881,UDP,1336989.000000,1204,133698.900000,28.000000,1172746.000000,120,60,168,7.479493,900.530969,OpenVPN,18
147.232.181.0,1194,178.40.7.191,10882,UDP,136510.000000,1392,13651.000000,26.000000,66927.000000,139,64,168,73.254707,10197.055161,OpenVPN,18
147.232.181.0,1194,178.40.7.191,10883,UDP,140421.000000,1392,14042.100000,3.000000,70207.000000,139,64,168,71.214419,9913.047194,OpenVPN,18
147.232.181.0,1194,178.40.7.191,10890,UDP,135872.000000,1392,13587.200000,34.000000,66476.000000,139,64,168,73.598681,10244.936411,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11139,UDP,140267.000000,1392,14026.700000,23.000000,67728.000000,139,64,168,71.292606,9923.930789,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11140,UDP,136553.000000,1392,13655.300000,27.000000,67708.000000,139,64,168,73.231639,10193.844148,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11395,UDP,136552.000000,1392,13655.200000,5.000000,66602.000000,139,64,168,73.232175,10193.918800,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11141,UDP,136849.000000,1392,13684.900000,26.000000,67469.000000,139,64,168,73.073241,10171.795190,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11142,UDP,134890.000000,1392,13489.000000,9.000000,66605.000000,139,64,168,74.134480,10319.519609,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11397,UDP,136647.000000,1392,13664.700000,3.000000,67453.000000,139,64,168,73.181263,10186.831764,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11143,UDP,139303.000000,1392,13930.300000,28.000000,69693.000000,139,64,168,71.785963,9992.606046,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11144,UDP,137620.000000,1392,13762.000000,7.000000,68056.000000,139,64,168,72.663857,10114.808894,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11145,UDP,139803.000000,1392,13980.300000,16.000000,67604.000000,139,64,168,71.529223,9956.867878,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11401,UDP,136620.000000,1392,13662.000000,4.000000,67803.000000,139,64,168,73.195725,10188.844971,OpenVPN,18
147.232.181.0,1194,178.40.7.191,10891,UDP,167570.000000,1392,16757.000000,25.000000,99818.000000,139,64,168,59.676553,8306.976189,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11146,UDP,135663.000000,1392,13566.300000,30.000000,67148.000000,139,64,168,73.712066,10260.719577,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11402,UDP,5476627.000000,924,547662.700000,26.000000,3208779.000000,92,60,168,1.825941,168.716986,OpenVPN,18
147.232.181.0,1194,178.40.7.191,10893,UDP,136710.000000,1392,13671.000000,3.000000,67577.000000,139,64,168,73.147539,10182.137371,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11147,UDP,135152.000000,1392,13515.200000,11.000000,67588.000000,139,64,168,73.990766,10299.514621,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11148,UDP,136778.000000,1392,13677.800000,28.000000,66888.000000,139,64,168,73.111173,10177.075261,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11404,UDP,2580497.000000,1392,258049.700000,3.000000,2445264.000000,139,64,168,3.875222,539.430970,OpenVPN,18
147.232.181.0,1194,178.40.7.191,10894,UDP,3823711.000000,1312,382371.100000,13.000000,1280721.000000,131,64,168,2.615260,343.122166,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11149,UDP,135312.000000,1392,13531.200000,17.000000,66544.000000,139,64,168,73.903275,10287.335935,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11000,UDP,260053.000000,1392,26005.300000,21.000000,151591.000000,139,64,168,38.453700,5352.755015,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11150,UDP,136886.000000,1392,13688.600000,6.000000,67611.000000,139,64,168,73.053490,10169.045775,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11151,UDP,136975.000000,1392,13697.500000,34.000000,67878.000000,139,64,168,73.006023,10162.438401,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11152,UDP,136827.000000,1392,13682.700000,7.000000,68023.000000,139,64,168,73.084991,10173.430683,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11153,UDP,4589866.000000,1112,458986.600000,5.000000,1773296.000000,111,60,168,2.178713,242.272868,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11154,UDP,245783.000000,1392,24578.300000,5.000000,142868.000000,139,64,168,40.686296,5663.532466,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11155,UDP,135871.000000,1392,13587.100000,23.000000,67586.000000,139,64,168,73.599223,10245.011813,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11156,UDP,136404.000000,1392,13640.400000,3.000000,66644.000000,139,64,168,73.311633,10204.979326,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11157,UDP,241461.000000,1392,24146.100000,33.000000,139362.000000,139,64,168,41.414556,5764.906134,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11158,UDP,249791.000000,1392,24979.100000,30.000000,146729.000000,139,64,168,40.033468,5572.658743,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11159,UDP,1775423.000000,1204,177542.300000,20.000000,1600193.000000,120,60,168,5.632461,678.148250,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11163,UDP,135850.000000,1392,13585.000000,7.000000,67522.000000,139,64,168,73.610600,10246.595510,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11417,UDP,175563.000000,1392,17556.300000,28.000000,67296.000000,139,64,168,56.959610,7928.777704,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11164,UDP,351586.000000,1392,35158.600000,3.000000,141472.000000,139,64,168,28.442543,3959.202016,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11419,UDP,138713.000000,1392,13871.300000,25.000000,69584.000000,139,64,168,72.091296,10035.108461,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11165,UDP,4149372.000000,1404,414937.200000,25.000000,2069071.000000,140,64,168,2.410003,338.364456,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11420,UDP,163973.000000,1392,16397.300000,29.000000,67564.000000,139,64,168,60.985650,8489.202491,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11170,UDP,3277047.000000,1404,327704.700000,30.000000,1740301.000000,140,64,168,3.051528,428.434502,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11203,UDP,136598.000000,1392,13659.800000,4.000000,67547.000000,139,64,168,73.207514,10190.485951,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11432,UDP,4429146.000000,1112,442914.600000,37.000000,2298268.000000,111,60,168,2.257772,251.064201,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11435,UDP,135891.000000,1392,13589.100000,19.000000,67572.000000,139,64,168,73.588391,10243.503985,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11438,UDP,138543.000000,1392,13854.300000,16.000000,69824.000000,139,64,168,72.179756,10047.422100,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11440,UDP,1996833.000000,1392,199683.300000,19.000000,1853351.000000,139,64,168,5.007930,697.103864,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11442,UDP,135969.000000,1392,13596.900000,28.000000,67766.000000,139,64,168,73.546176,10237.627695,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11443,UDP,136652.000000,1392,13665.200000,29.000000,67499.000000,139,64,168,73.178585,10186.459035,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11444,UDP,2285991.000000,1392,228599.100000,26.000000,1081672.000000,139,64,168,4.374470,608.926282,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11449,UDP,142946.000000,1392,14294.600000,4.000000,67871.000000,139,64,168,69.956487,9737.942999,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11450,UDP,2445856.000000,1392,244585.600000,19.000000,2095557.000000,139,64,168,4.088548,569.125901,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11451,UDP,174864.000000,1392,17486.400000,22.000000,70410.000000,139,64,168,57.187300,7960.472138,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11452,UDP,140875.000000,1392,14087.500000,4.000000,67860.000000,139,64,168,70.984916,9881.100266,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11453,UDP,139231.000000,1392,13923.100000,27.000000,67546.000000,139,64,168,71.823085,9997.773484,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11454,UDP,136814.000000,1392,13681.400000,17.000000,67518.000000,139,64,168,73.091935,10174.397357,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11455,UDP,2511601.000000,1392,251160.100000,5.000000,2374073.000000,139,64,168,3.981524,554.228160,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11457,UDP,3423632.000000,1392,342363.200000,3.000000,3353887.000000,139,64,168,2.920875,406.585755,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11458,UDP,136631.000000,1392,13663.100000,16.000000,66464.000000,139,64,168,73.189832,10188.024680,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11208,UDP,137471.000000,1392,13747.100000,27.000000,67597.000000,139,64,168,72.742615,10125.771981,OpenVPN,18
147.232.181.0,1194,178.40.7.191,11459,UDP,3083144.000000,1312,308314.400000,28.000000,1696211.000000,131,64,168,3.243442,425.539644,OpenVPN,18
